game_id,season,team_name,golie_name,timeOnIce,assists,goals_for,pim,saves,shots,goals_against,savePercentage,powerPlaySaves,powerPlayShotsAgainst,powerPlaySavePercentage,outcome
2015020937,20152016,Blue Jackets,Joonas Korpisalo,3532,0,0,0,21,23,2,91.304347826087,2,2,100.0,L
2015020937,20152016,Rangers,Antti Raanta,3600,0,0,0,26,27,1,96.29629629629629,0,0,,W
2015020544,20152016,Stars,Antti Niemi,2239,0,0,0,16,18,2,88.88888888888891,0,0,,L
2015020544,20152016,Stars,Kari Lehtonen,1200,0,0,0,11,14,3,78.5714285714286,1,1,100.0,
2015020544,20152016,Blue Jackets,Curtis McElhinney,3565,0,0,0,40,43,3,93.0232558139535,6,6,100.0,W
2015020368,20152016,Penguins,Marc-Andre Fleury,3600,0,0,0,33,34,1,97.0588235294118,7,8,87.5,W
2015020368,20152016,Sharks,Martin Jones,3560,0,0,0,24,28,4,85.71428571428571,3,4,75.0,L
2015021221,20152016,Hurricanes,Eddie Lack,3460,0,0,0,16,20,4,80.0,0,0,,L
2015021221,20152016,Panthers,Roberto Luongo,3600,0,0,0,26,28,2,92.8571428571429,1,2,50.0,W
2016021138,20162017,Kings,Ben Bishop,3598,0,0,0,25,26,1,96.1538461538462,8,8,100.0,W
2016021138,20162017,Flames,Brian Elliott,3600,0,0,0,29,33,4,87.8787878787879,11,11,100.0,L
2017020659,20172018,Flames,Mike Smith,3731,0,0,0,33,35,2,94.2857142857143,6,6,100.0,W
2017020659,20172018,Wild,Alex Stalock,3749,0,0,0,26,29,3,89.65517241379308,5,5,100.0,L
2017021246,20172018,Canadiens,Antti Niemi,3600,0,0,0,23,26,3,88.46153846153851,7,7,100.0,W
2017021246,20172018,Red Wings,Jared Coreau,3530,0,0,0,24,28,4,85.71428571428571,0,0,,L
2015020278,20152016,Wild,Devan Dubnyk,3473,0,0,0,34,38,4,89.4736842105263,8,9,88.88888888888891,L
2015020278,20152016,Bruins,Jonas Gustavsson,3590,0,0,0,24,26,2,92.30769230769229,2,2,100.0,W
2017020587,20172018,Bruins,Tuukka Rask,3592,0,0,0,25,25,0,100.0,3,3,100.0,W
2017020587,20172018,Senators,Mike Condon,3600,0,0,0,29,34,5,85.2941176470588,10,13,76.9230769230769,L
2016020636,20162017,Islanders,Thomas Greiss,3600,0,0,0,27,29,2,93.1034482758621,3,4,75.0,W
2016020636,20162017,Panthers,Roberto Luongo,3523,0,0,0,37,41,4,90.24390243902441,15,15,100.0,L
2015020099,20152016,Kings,Jhonas Enroth,3576,0,0,0,39,40,1,97.5,8,8,100.0,W
2015020099,20152016,Sharks,Martin Jones,3600,0,0,0,25,29,4,86.20689655172409,2,4,50.0,L
2016020958,20162017,Avalanche,Calvin Pickard,1740,0,0,0,15,20,5,75.0,4,5,80.0,L
2016020958,20162017,Avalanche,Jeremy Smith,1830,0,0,0,10,11,1,90.9090909090909,1,1,100.0,
2016020958,20162017,Jets,Connor Hellebuyck,3600,0,0,0,22,23,1,95.6521739130435,4,4,100.0,W
2017021129,20172018,Avalanche,Semyon Varlamov,3600,0,0,0,44,45,1,97.7777777777778,7,8,87.5,W
2017021129,20172018,Blackhawks,Anton Forsberg,3535,0,0,0,35,39,4,89.74358974358981,5,7,71.4285714285714,L
2015021017,20152016,Coyotes,Louis Domingue,3600,0,0,0,24,25,1,96.0,3,3,100.0,W
2015021017,20152016,Flames,Joni Ortio,3546,0,0,0,22,25,3,88.0,0,1,0.0,L
2016021048,20162017,Blues,Carter Hutton,3597,0,0,0,19,20,1,95.0,3,3,100.0,W
2016021048,20162017,Sharks,Aaron Dell,3540,0,0,0,32,35,3,91.42857142857142,1,2,50.0,L
2017020603,20172018,Bruins,Tuukka Rask,3600,0,0,0,25,26,1,96.1538461538462,6,6,100.0,W
2017020603,20172018,Islanders,Jaroslav Halak,3550,0,0,0,33,37,4,89.18918918918921,4,4,100.0,L
2016020768,20162017,Ducks,John Gibson,3519,0,0,0,35,37,2,94.5945945945946,10,10,100.0,L
2016020768,20162017,Panthers,James Reimer,3600,0,0,0,22,23,1,95.6521739130435,4,4,100.0,W
2015020479,20152016,Panthers,Roberto Luongo,3570,0,0,0,24,24,0,100.0,3,3,100.0,W
2015020479,20152016,Hurricanes,Cam Ward,3467,0,0,0,16,17,1,94.11764705882351,1,1,100.0,L
2016020836,20162017,Avalanche,Jeremy Smith,3504,0,0,0,37,40,3,92.5,4,5,80.0,L
2016020836,20162017,Devils,Cory Schneider,3600,0,0,0,28,30,2,93.3333333333333,4,5,80.0,W
2015020796,20152016,Oilers,Cam Talbot,3455,0,0,0,24,26,2,92.30769230769229,7,9,77.7777777777778,L
2015020796,20152016,Devils,Cory Schneider,3600,0,0,0,19,20,1,95.0,3,3,100.0,W
2017020857,20172018,Bruins,Anton Khudobin,3600,0,0,0,35,38,3,92.10526315789471,8,8,100.0,W
2017020857,20172018,Devils,Eddie Lack,3512,0,0,0,22,26,4,84.6153846153846,6,7,85.71428571428571,L
2015020138,20152016,Devils,Cory Schneider,3600,0,0,0,27,28,1,96.42857142857142,3,3,100.0,W
2015020138,20152016,Flyers,Steve Mason,3428,0,0,0,29,32,3,90.625,4,6,66.6666666666667,L
2015020452,20152016,Sabres,Chad Johnson,3599,0,0,0,32,33,1,96.969696969697,3,3,100.0,W
2015020452,20152016,Red Wings,Petr Mrazek,3475,0,0,0,28,30,2,93.3333333333333,3,3,100.0,L
2015020897,20152016,Coyotes,Louis Domingue,3508,0,0,0,34,36,2,94.44444444444441,3,3,100.0,L
2015020897,20152016,Lightning,Andrei Vasilevskiy,3600,0,0,0,29,30,1,96.6666666666667,4,4,100.0,W
2017021207,20172018,Senators,Mike Condon,3584,0,0,0,25,27,2,92.5925925925926,5,5,100.0,L
2017021207,20172018,Red Wings,Jimmy Howard,3600,0,0,0,31,31,0,100.0,8,8,100.0,W
2017020596,20172018,Sharks,Martin Jones,2400,0,0,0,18,22,4,81.8181818181818,3,4,75.0,L
2017020596,20172018,Sharks,Aaron Dell,1200,0,0,0,8,10,2,80.0,0,0,,
2017020596,20172018,Stars,Ben Bishop,3597,0,0,0,26,26,0,100.0,6,6,100.0,W
2015020958,20152016,Wild,Devan Dubnyk,3600,0,0,0,21,22,1,95.4545454545455,0,0,,W
2015020958,20152016,Maple Leafs,Garret Sparks,3471,0,0,0,20,22,2,90.9090909090909,2,4,50.0,L
2017020877,20172018,Canadiens,Antti Niemi,3445,0,0,0,23,25,2,92.0,2,2,100.0,L
2017020877,20172018,Avalanche,Semyon Varlamov,3595,0,0,0,44,44,0,100.0,5,5,100.0,W
2015020198,20152016,Penguins,Jeff Zatkoff,3600,0,0,0,27,28,1,96.42857142857142,3,3,100.0,W
2015020198,20152016,Oilers,Anders Nilsson,3514,0,0,2,31,33,2,93.9393939393939,4,5,80.0,L
2017021231,20172018,Red Wings,Jimmy Howard,3775,0,0,0,36,41,5,87.8048780487805,3,6,50.0,L
2017021231,20172018,Blue Jackets,Sergei Bobrovsky,3769,1,0,0,23,27,4,85.1851851851852,2,4,50.0,W
2016020687,20162017,Penguins,Matt Murray,3599,0,0,0,27,28,1,96.42857142857142,5,5,100.0,W
2016020687,20162017,Hurricanes,Cam Ward,3600,0,0,2,34,41,7,82.9268292682927,2,3,66.6666666666667,L
2015020708,20152016,Blues,Brian Elliott,3900,0,0,2,40,41,1,97.56097560975608,9,9,100.0,L
2015020708,20152016,Avalanche,Semyon Varlamov,3829,0,0,0,33,34,1,97.0588235294118,4,4,100.0,W
2015020177,20152016,Kings,Jhonas Enroth,3584,0,0,0,24,24,0,100.0,4,4,100.0,W
2015020177,20152016,Blues,Jake Allen,3446,0,0,0,31,33,2,93.9393939393939,11,12,91.6666666666667,L
2016021139,20162017,Capitals,Philipp Grubauer,3597,0,0,0,32,35,3,91.42857142857142,3,3,100.0,W
2016021139,20162017,Avalanche,Calvin Pickard,3510,0,0,0,30,34,4,88.2352941176471,1,3,33.3333333333333,L
2017020196,20172018,Sabres,Robin Lehner,3600,0,0,0,25,29,4,86.20689655172409,2,2,100.0,W
2017020196,20172018,Coyotes,Antti Raanta,3417,0,0,0,26,31,5,83.8709677419355,0,0,,L
2016020467,20162017,Blackhawks,Scott Darling,3600,0,0,0,23,27,4,85.1851851851852,0,0,,W
2016020467,20162017,Blues,Jake Allen,3513,0,0,0,30,35,5,85.71428571428571,3,3,100.0,L
2015020375,20152016,Capitals,Braden Holtby,3593,0,0,0,33,35,2,94.2857142857143,5,5,100.0,W
2015020375,20152016,Canadiens,Mike Condon,3556,0,0,0,16,19,3,84.2105263157895,3,3,100.0,L
2015020001,20152016,Canadiens,Carey Price,3600,0,0,0,36,37,1,97.2972972972973,3,4,75.0,W
2015020001,20152016,Maple Leafs,Jonathan Bernier,3463,0,0,0,26,28,2,92.8571428571429,0,0,,L
2015020806,20152016,Senators,Craig Anderson,3472,0,0,0,26,28,2,92.8571428571429,1,1,100.0,L
2015020806,20152016,Red Wings,Petr Mrazek,3599,0,0,0,22,23,1,95.6521739130435,3,4,75.0,W
2015021149,20152016,Senators,Andrew Hammond,3600,0,0,0,20,21,1,95.23809523809521,2,2,100.0,W
2015021149,20152016,Jets,Michael Hutchinson,3529,0,0,0,17,19,2,89.4736842105263,5,5,100.0,L
2015021163,20152016,Bruins,Tuukka Rask,3600,0,0,0,25,30,5,83.3333333333333,3,3,100.0,W
2015021163,20152016,Blues,Brian Elliott,2400,0,0,0,18,23,5,78.2608695652174,4,5,80.0,
2015021163,20152016,Blues,Jake Allen,1140,0,0,0,4,5,1,80.0,1,2,50.0,L
2015021131,20152016,Blackhawks,Scott Darling,3600,0,0,0,26,28,2,92.8571428571429,3,3,100.0,W
2015021131,20152016,Canucks,Ryan Miller,3550,0,0,0,29,32,3,90.625,1,1,100.0,L
2015020260,20152016,Flames,Karri Ramo,3483,0,0,0,37,40,3,92.5,2,2,100.0,L
2015020260,20152016,Blackhawks,Scott Darling,3600,0,0,0,25,26,1,96.1538461538462,7,7,100.0,W
2015021051,20152016,Avalanche,Semyon Varlamov,3592,0,0,0,28,29,1,96.551724137931,3,3,100.0,W
2015021051,20152016,Canucks,Ryan Miller,3454,0,0,0,31,34,3,91.1764705882353,3,3,100.0,L
2015020120,20152016,Kings,Jonathan Quick,3600,0,0,0,26,28,2,92.8571428571429,3,4,75.0,W
2015020120,20152016,Oilers,Cam Talbot,3539,0,0,0,31,34,3,91.1764705882353,8,9,88.88888888888891,L
2015020097,20152016,Panthers,Roberto Luongo,3581,0,0,0,24,27,3,88.88888888888891,5,7,71.4285714285714,L
2015020097,20152016,Blackhawks,Corey Crawford,3561,1,0,0,16,18,2,88.88888888888891,4,5,80.0,W
2016020104,20162017,Stars,Antti Niemi,3313,0,0,0,32,36,4,88.88888888888891,12,14,85.71428571428571,L
2016020104,20162017,Jets,Connor Hellebuyck,3597,0,0,0,38,39,1,97.4358974358974,14,15,93.3333333333333,W
2017020277,20172018,Bruins,Tuukka Rask,3600,0,0,0,23,27,4,85.1851851851852,0,0,,L
2017020277,20172018,Ducks,John Gibson,3600,0,0,0,40,42,2,95.23809523809521,1,1,100.0,W
2016020767,20162017,Islanders,Thomas Greiss,3588,0,0,0,19,24,5,79.1666666666667,4,4,100.0,L
2016020767,20162017,Red Wings,Petr Mrazek,3600,0,0,0,32,36,4,88.88888888888891,7,8,87.5,W
2017021120,20172018,Flames,Mike Smith,3514,0,0,0,25,28,3,89.2857142857143,0,0,,L
2017021120,20172018,Coyotes,Antti Raanta,3600,0,0,0,42,44,2,95.4545454545455,7,7,100.0,W
2015020826,20152016,Bruins,Jonas Gustavsson,3589,0,0,0,31,33,2,93.9393939393939,5,5,100.0,W
2015020826,20152016,Wild,Darcy Kuemper,3564,0,0,0,15,18,3,83.3333333333333,7,7,100.0,L
2015020325,20152016,Bruins,Jonas Gustavsson,3812,0,0,0,32,34,2,94.11764705882351,3,3,100.0,W
2015020325,20152016,Red Wings,Petr Mrazek,3812,0,0,0,19,22,3,86.3636363636364,4,4,100.0,L
2017020178,20172018,Golden Knights,Maxime Lagace,3568,0,0,0,32,37,5,86.4864864864865,12,14,85.71428571428571,L
2017020178,20172018,Rangers,Henrik Lundqvist,3557,0,0,0,30,34,4,88.2352941176471,3,3,100.0,W
2016020345,20162017,Hurricanes,Cam Ward,3900,0,0,0,34,35,1,97.1428571428571,3,3,100.0,L
2016020345,20162017,Bruins,Anton Khudobin,3859,0,0,0,29,30,1,96.6666666666667,2,3,66.6666666666667,W
2017020159,20172018,Ducks,John Gibson,3600,0,0,0,31,32,1,96.875,8,8,100.0,W
2017020159,20172018,Lightning,Peter Budaj,3298,0,0,0,17,21,4,80.9523809523809,2,4,50.0,L
2015020549,20152016,Kings,Jonathan Quick,3597,0,0,0,42,44,2,95.4545454545455,7,7,100.0,W
2015020549,20152016,Oilers,Anders Nilsson,2042,0,0,0,17,19,2,89.4736842105263,1,2,50.0,
2015020549,20152016,Oilers,Cam Talbot,1558,0,0,0,11,14,3,78.5714285714286,0,0,,L
2015021026,20152016,Coyotes,Mike Smith,3579,0,0,0,44,44,0,100.0,9,9,100.0,W
2015021026,20152016,Oilers,Cam Talbot,3561,0,0,0,25,29,4,86.20689655172409,1,2,50.0,L
2017020429,20172018,Senators,Craig Anderson,3526,0,0,0,19,21,2,90.4761904761905,5,5,100.0,L
2017020429,20172018,Ducks,Ryan Miller,3598,0,0,0,29,29,0,100.0,4,4,100.0,W
2015021077,20152016,Bruins,Tuukka Rask,3501,0,0,0,18,20,2,90.0,1,1,100.0,L
2015021077,20152016,Kings,Jonathan Quick,3600,0,0,0,27,28,1,96.42857142857142,11,11,100.0,W
2016020208,20162017,Kings,Jeff Zatkoff,2379,0,0,0,18,18,0,100.0,5,5,100.0,
2016020208,20162017,Kings,Peter Budaj,1200,0,0,0,13,15,2,86.6666666666667,0,0,,L
2016020208,20162017,Senators,Craig Anderson,3600,0,0,0,32,33,1,96.969696969697,5,5,100.0,W
2015020823,20152016,Blues,Brian Elliott,3600,0,0,0,29,32,3,90.625,3,3,100.0,W
2015020823,20152016,Panthers,Al Montoya,2279,0,0,0,13,15,2,86.6666666666667,0,0,,L
2015020823,20152016,Panthers,Roberto Luongo,1200,0,0,0,10,13,3,76.9230769230769,0,1,0.0,
2016020471,20162017,Avalanche,Calvin Pickard,3494,0,0,0,26,29,3,89.65517241379308,2,2,100.0,L
2016020471,20162017,Jets,Connor Hellebuyck,3600,0,0,0,27,28,1,96.42857142857142,9,10,90.0,W
2016020074,20162017,Blue Jackets,Sergei Bobrovsky,3600,0,0,0,32,32,0,100.0,6,6,100.0,W
2016020074,20162017,Stars,Kari Lehtonen,3566,0,0,0,23,25,2,92.0,0,0,,L
2016020830,20162017,Avalanche,Calvin Pickard,3594,0,0,0,28,33,5,84.84848484848479,5,7,71.4285714285714,L
2016020830,20162017,Islanders,J-F Berube,3600,0,0,0,26,27,1,96.29629629629629,2,2,100.0,W
2017021180,20172018,Sharks,Aaron Dell,3737,0,0,0,29,32,3,90.625,0,1,0.0,L
2017021180,20172018,Blues,Jake Allen,3753,0,0,0,22,24,2,91.6666666666667,0,1,0.0,W
2016020936,20162017,Rangers,Henrik Lundqvist,3600,0,0,0,32,33,1,96.969696969697,2,2,100.0,W
2016020936,20162017,Bruins,Tuukka Rask,3573,0,0,0,19,21,2,90.4761904761905,7,7,100.0,L
2016021041,20162017,Panthers,James Reimer,3523,0,0,0,32,34,2,94.11764705882351,4,4,100.0,L
2016021041,20162017,Blue Jackets,Sergei Bobrovsky,3599,0,0,0,33,34,1,97.0588235294118,3,3,100.0,W
2016020226,20162017,Canadiens,Al Montoya,3454,1,0,2,32,35,3,91.42857142857142,3,3,100.0,L
2016020226,20162017,Blackhawks,Corey Crawford,3600,0,0,0,21,23,2,91.304347826087,1,2,50.0,W
2017021145,20172018,Golden Knights,Malcolm Subban,3639,0,0,0,42,44,2,95.4545454545455,13,13,100.0,L
2017021145,20172018,Sharks,Martin Jones,3639,0,0,0,24,25,1,96.0,0,0,,W
2016020532,20162017,Bruins,Tuukka Rask,3574,0,0,0,31,33,2,93.9393939393939,13,14,92.8571428571429,W
2016020532,20162017,Sabres,Robin Lehner,3562,0,0,0,34,37,3,91.8918918918919,5,6,83.3333333333333,L
2016020129,20162017,Senators,Craig Anderson,3600,0,0,0,37,37,0,100.0,4,4,100.0,W
2016020129,20162017,Oilers,Cam Talbot,3534,0,0,0,20,21,1,95.23809523809521,5,5,100.0,L
2015020862,20152016,Jets,Ondrej Pavelec,3897,0,0,0,21,26,5,80.76923076923079,5,5,100.0,L
2015020862,20152016,Lightning,Andrei Vasilevskiy,3900,0,0,0,36,41,5,87.8048780487805,6,8,75.0,W
2015021162,20152016,Wild,Devan Dubnyk,3531,0,0,0,26,29,3,89.65517241379308,3,4,75.0,L
2015021162,20152016,Red Wings,Jimmy Howard,3600,0,0,0,20,22,2,90.9090909090909,1,1,100.0,W
2017020794,20172018,Maple Leafs,Frederik Andersen,3516,0,0,0,26,29,3,89.65517241379308,4,6,66.6666666666667,L
2017020794,20172018,Bruins,Tuukka Rask,3600,1,0,0,23,24,1,95.8333333333333,6,7,85.71428571428571,W
2016021113,20162017,Flames,Brian Elliott,3897,0,0,0,29,31,2,93.54838709677419,2,2,100.0,W
2016021113,20162017,Blues,Jake Allen,3897,0,0,0,28,31,3,90.32258064516131,2,3,66.6666666666667,L
2016020067,20162017,Sharks,Martin Jones,3407,0,0,0,29,32,3,90.625,9,9,100.0,L
2016020067,20162017,Red Wings,Jimmy Howard,3597,0,0,0,30,30,0,100.0,6,6,100.0,W
2017020387,20172018,Maple Leafs,Frederik Andersen,3600,0,0,0,41,45,4,91.11111111111109,3,3,100.0,W
2017020387,20172018,Oilers,Laurent Brossoit,3561,0,0,0,30,35,5,85.71428571428571,0,2,0.0,L
2017020469,20172018,Avalanche,Semyon Varlamov,3588,0,0,0,22,26,4,84.6153846153846,0,0,,L
2017020469,20172018,Capitals,Braden Holtby,3577,0,0,0,22,24,2,91.6666666666667,0,0,,W
2016020818,20162017,Panthers,Roberto Luongo,3600,0,0,0,26,30,4,86.6666666666667,3,4,75.0,W
2016020818,20162017,Predators,Pekka Rinne,1673,0,0,0,12,16,4,75.0,0,1,0.0,
2016020818,20162017,Predators,Juuse Saros,1717,0,0,0,18,20,2,90.0,8,9,88.88888888888891,L
2015020522,20152016,Red Wings,Petr Mrazek,3585,0,0,0,24,26,2,92.30769230769229,2,2,100.0,W
2015020522,20152016,Predators,Pekka Rinne,3506,0,0,0,20,23,3,86.9565217391304,2,3,66.6666666666667,L
2015020892,20152016,Sharks,Martin Jones,3600,0,0,0,25,28,3,89.2857142857143,1,3,33.3333333333333,W
2015020892,20152016,Blues,Brian Elliott,779,0,0,0,12,15,3,80.0,6,8,75.0,
2015020892,20152016,Blues,Jake Allen,2714,0,0,0,15,17,2,88.2352941176471,5,5,100.0,L
2016021047,20162017,Sabres,Robin Lehner,3503,0,0,0,34,36,2,94.44444444444441,4,4,100.0,L
2016021047,20162017,Kings,Jonathan Quick,3600,0,0,0,26,26,0,100.0,0,0,,W
2016020924,20162017,Capitals,Braden Holtby,3600,0,0,0,29,30,1,96.6666666666667,4,4,100.0,W
2016020924,20162017,Rangers,Henrik Lundqvist,3563,0,0,0,34,38,4,89.4736842105263,5,6,83.3333333333333,L
2016020720,20162017,Sabres,Robin Lehner,3739,1,0,0,35,39,4,89.74358974358981,6,7,85.71428571428571,W
2016020720,20162017,Predators,Juuse Saros,3747,0,0,0,32,37,5,86.4864864864865,1,1,100.0,L
2016020784,20162017,Kings,Jeff Zatkoff,1200,0,0,0,4,5,1,80.0,0,0,,
2016020784,20162017,Kings,Peter Budaj,2361,0,0,0,11,15,4,73.3333333333333,2,2,100.0,L
2016020784,20162017,Capitals,Philipp Grubauer,3600,0,0,0,38,38,0,100.0,4,4,100.0,W
2017021070,20172018,Red Wings,Jimmy Howard,3591,0,0,0,29,33,4,87.8787878787879,3,4,75.0,L
2017021070,20172018,Sharks,Martin Jones,3567,0,0,0,23,26,3,88.46153846153851,1,1,100.0,W
2015020362,20152016,Sabres,Linus Ullmark,3900,0,0,0,42,46,4,91.304347826087,1,2,50.0,L
2015020362,20152016,Red Wings,Petr Mrazek,3900,0,0,0,28,32,4,87.5,5,7,71.4285714285714,W
2017020799,20172018,Avalanche,Semyon Varlamov,3514,0,0,0,29,31,2,93.54838709677419,3,4,75.0,L
2017020799,20172018,Jets,Connor Hellebuyck,3600,0,0,0,25,25,0,100.0,2,2,100.0,W
2016020528,20162017,Hurricanes,Cam Ward,3453,0,0,0,23,26,3,88.46153846153851,0,0,,L
2016020528,20162017,Penguins,Marc-Andre Fleury,1200,0,0,0,19,19,0,100.0,0,0,,W
2016020528,20162017,Penguins,Matt Murray,2400,0,0,0,25,27,2,92.5925925925926,0,0,,
2016020771,20162017,Capitals,Braden Holtby,3600,0,0,0,20,22,2,90.9090909090909,2,2,100.0,W
2016020771,20162017,Canadiens,Carey Price,3512,0,0,0,27,30,3,90.0,3,4,75.0,L
2015021188,20152016,Hurricanes,Cam Ward,3900,0,0,0,35,36,1,97.2222222222222,6,6,100.0,W
2015021188,20152016,Bruins,Tuukka Rask,3895,0,0,0,27,28,1,96.42857142857142,4,4,100.0,L
2015020108,20152016,Maple Leafs,Jonathan Bernier,3417,0,0,0,22,27,5,81.48148148148151,5,7,71.4285714285714,L
2015020108,20152016,Canadiens,Carey Price,3600,0,0,0,49,52,3,94.2307692307692,12,12,100.0,W
2015020122,20152016,Coyotes,Mike Smith,3600,0,0,0,24,27,3,88.88888888888891,4,4,100.0,W
2015020122,20152016,Maple Leafs,James Reimer,3417,0,0,0,20,24,4,83.3333333333333,3,5,60.0,L
2017020920,20172018,Canadiens,Carey Price,3686,0,0,0,30,33,3,90.9090909090909,1,2,50.0,L
2017020920,20172018,Flyers,Alex Lyon,3685,0,0,0,25,27,2,92.5925925925926,0,0,,W
2017020188,20172018,Red Wings,Jimmy Howard,3439,0,0,0,27,29,2,93.1034482758621,1,2,50.0,L
2017020188,20172018,Senators,Craig Anderson,3600,0,0,0,24,25,1,96.0,1,2,50.0,W
2016020224,20162017,Stars,Kari Lehtonen,3687,0,0,0,25,30,5,83.3333333333333,4,5,80.0,L
2016020224,20162017,Canucks,Ryan Miller,3681,0,0,0,17,21,4,80.9523809523809,2,2,100.0,W
2015021098,20152016,Blues,Brian Elliott,3600,0,0,0,37,37,0,100.0,12,12,100.0,W
2015021098,20152016,Sharks,Martin Jones,3491,0,0,0,23,24,1,95.8333333333333,4,4,100.0,L
2017020515,20172018,Sharks,Martin Jones,3530,0,0,0,24,28,4,85.71428571428571,2,2,100.0,L
2017020515,20172018,Oilers,Cam Talbot,3600,0,0,0,18,21,3,85.71428571428571,2,3,66.6666666666667,W
2016020309,20162017,Blue Jackets,Sergei Bobrovsky,3600,0,0,0,25,28,3,89.2857142857143,0,0,,W
2016020309,20162017,Lightning,Ben Bishop,3277,0,0,0,33,38,5,86.8421052631579,1,2,50.0,L
2016020053,20162017,Sharks,Martin Jones,3468,0,0,0,17,20,3,85.0,9,10,90.0,L
2016020053,20162017,Penguins,Marc-Andre Fleury,3600,0,0,0,32,34,2,94.11764705882351,5,5,100.0,W
2017020401,20172018,Blue Jackets,Sergei Bobrovsky,3519,0,0,0,19,23,4,82.6086956521739,1,2,50.0,L
2017020401,20172018,Capitals,Braden Holtby,3588,0,0,0,32,35,3,91.42857142857142,0,0,,W
2016020021,20162017,Ducks,Jonathan Bernier,3556,0,0,0,42,45,3,93.3333333333333,8,9,88.88888888888891,L
2016020021,20162017,Penguins,Marc-Andre Fleury,3600,0,0,0,34,36,2,94.44444444444441,4,5,80.0,W
2016021187,20162017,Coyotes,Mike Smith,3825,0,0,0,28,31,3,90.32258064516131,4,4,100.0,L
2016021187,20162017,Stars,Antti Niemi,3825,0,0,0,24,26,2,92.30769230769229,2,2,100.0,W
2016020079,20162017,Coyotes,Louis Domingue,3530,0,0,0,23,26,3,88.46153846153851,2,3,66.6666666666667,L
2016020079,20162017,Rangers,Henrik Lundqvist,3596,0,0,0,27,29,2,93.1034482758621,1,1,100.0,W
2016021022,20162017,Avalanche,Calvin Pickard,3540,0,0,0,34,35,1,97.1428571428571,4,4,100.0,L
2016021022,20162017,Coyotes,Mike Smith,3600,0,0,0,22,22,0,100.0,6,6,100.0,W
2015020746,20152016,Wild,Devan Dubnyk,2692,0,0,0,25,30,5,83.3333333333333,0,1,0.0,L
2015020746,20152016,Wild,Darcy Kuemper,675,0,0,0,8,8,0,100.0,0,0,,
2015020746,20152016,Islanders,J-F Berube,3600,0,0,0,40,43,3,93.0232558139535,10,11,90.9090909090909,W
2016020009,20162017,Red Wings,Petr Mrazek,3535,0,0,0,30,35,5,85.71428571428571,6,9,66.6666666666667,L
2016020009,20162017,Lightning,Ben Bishop,3579,0,0,0,28,32,4,87.5,3,4,75.0,W
2017021163,20172018,Flyers,Petr Mrazek,2314,0,0,0,19,21,2,90.4761904761905,0,0,,L
2017021163,20172018,Flyers,Alex Lyon,1357,0,0,0,8,11,3,72.7272727272727,1,2,50.0,
2017021163,20172018,Penguins,Matt Murray,3706,0,0,0,41,45,4,91.11111111111109,8,9,88.88888888888891,W
2017020206,20172018,Canadiens,Al Montoya,3787,0,0,0,19,23,4,82.6086956521739,3,6,50.0,W
2017020206,20172018,Jets,Connor Hellebuyck,3783,0,0,0,45,50,5,90.0,11,14,78.5714285714286,L
2017020129,20172018,Lightning,Andrei Vasilevskiy,3600,0,0,0,31,32,1,96.875,3,3,100.0,W
2017020129,20172018,Hurricanes,Scott Darling,3541,0,0,0,24,27,3,88.88888888888891,3,4,75.0,L
2017021128,20172018,Kings,Jack Campbell,3697,0,0,0,36,38,2,94.7368421052632,7,7,100.0,L
2017021128,20172018,Jets,Eric Comrie,3697,0,0,0,16,17,1,94.11764705882351,2,2,100.0,W
2017020312,20172018,Flames,Mike Smith,3585,0,0,0,29,30,1,96.6666666666667,7,7,100.0,W
2017020312,20172018,Capitals,Braden Holtby,3482,0,0,0,35,39,4,89.74358974358981,9,11,81.8181818181818,L
2015021183,20152016,Lightning,Ben Bishop,2668,0,0,0,18,23,5,78.2608695652174,2,3,66.6666666666667,L
2015021183,20152016,Lightning,Andrei Vasilevskiy,932,0,0,0,13,13,0,100.0,0,0,,
2015021183,20152016,Islanders,Thomas Greiss,3600,0,0,0,32,34,2,94.11764705882351,9,9,100.0,W
2015021217,20152016,Red Wings,Jimmy Howard,3457,0,0,0,17,19,2,89.4736842105263,1,1,100.0,L
2015021217,20152016,Rangers,Antti Raanta,3600,0,0,0,31,33,2,93.9393939393939,3,4,75.0,W
2017020641,20172018,Predators,Pekka Rinne,3600,0,0,0,26,29,3,89.65517241379308,5,6,83.3333333333333,W
2017020641,20172018,Kings,Jonathan Quick,3544,0,0,0,16,20,4,80.0,4,5,80.0,L
2015020432,20152016,Rangers,Henrik Lundqvist,2560,1,0,0,28,33,5,84.84848484848479,5,6,83.3333333333333,
2015020432,20152016,Rangers,Antti Raanta,986,0,0,0,2,3,1,66.6666666666667,0,0,,L
2015020432,20152016,Oilers,Anders Nilsson,3600,0,0,2,29,34,5,85.2941176470588,4,5,80.0,W
2015021031,20152016,Lightning,Ben Bishop,3574,0,0,0,37,37,0,100.0,8,8,100.0,W
2015021031,20152016,Blue Jackets,Sergei Bobrovsky,3594,0,0,0,33,37,4,89.18918918918921,5,5,100.0,L
2017021092,20172018,Islanders,Jaroslav Halak,3515,0,0,0,25,30,5,83.3333333333333,5,8,62.5,L
2017021092,20172018,Capitals,Braden Holtby,3599,0,0,0,22,25,3,88.0,6,9,66.6666666666667,W
2016020783,20162017,Coyotes,Mike Smith,3900,0,0,2,38,40,2,95.0,9,9,100.0,W
